Year,Année,ISO,Jurisdiction,Juridiction,Revenues,Revenus,Value (dollars),Data qualifier,Valeur (en dollar),Qualificatifs de données
2009,2009,NS,Nova Scotia,Nouvelle-Écosse,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
2009,2009,NS,Nova Scotia,Nouvelle-Écosse,Rent charges,Frais de location,0,a,0,a
2009,2009,NS,Nova Scotia,Nouvelle-Écosse,Protection fees,Coût de protection du territoire,0,a,0,a
2009,2009,NT,Northwest Territories,Territoires du Nord-Ouest,Rent charges,Frais de location,0,a,0,a
2009,2009,NT,Northwest Territories,Territoires du Nord-Ouest,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
2009,2009,NT,Northwest Territories,Territoires du Nord-Ouest,Reforestation levies,Droits de reboisement,30000,e,30000,e
2009,2009,NT,Northwest Territories,Territoires du Nord-Ouest,Protection fees,Coût de protection du territoire,0,a,0,a
2009,2009,NT,Northwest Territories,Territoires du Nord-Ouest,Stumpage charges,Droits de coupe,16000,e,16000,e
2009,2009,NT,Northwest Territories,Territoires du Nord-Ouest,Sales and rentals,Ventes et locations,0,a,0,a
2009,2009,NT,Northwest Territories,Territoires du Nord-Ouest,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,a,0,a
2009,2009,NT,Northwest Territories,Territoires du Nord-Ouest,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",0,a,0,a
2009,2009,ON,Ontario,Ontario,Stumpage charges,Droits de coupe,29420000,a,29420000,a
2009,2009,ON,Ontario,Ontario,Rent charges,Frais de location,0,a,0,a
2009,2009,ON,Ontario,Ontario,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
2009,2009,ON,Ontario,Ontario,Reforestation levies,Droits de reboisement,37170000,a,37170000,a
2009,2009,ON,Ontario,Ontario,Sales and rentals,Ventes et locations,0,a,0,a
2009,2009,ON,Ontario,Ontario,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",3000,a,3000,a
2009,2009,ON,Ontario,Ontario,Protection fees,Coût de protection du territoire,0,a,0,a
2009,2009,ON,Ontario,Ontario,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,a,0,a
2009,2009,PE,Prince Edward Island,Île-du-Prince-Édouard,Stumpage charges,Droits de coupe,36474,a,36474,a
2009,2009,PE,Prince Edward Island,Île-du-Prince-Édouard,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,e,0,e
2009,2009,PE,Prince Edward Island,Île-du-Prince-Édouard,Sales and rentals,Ventes et locations,54712,a,54712,a
2009,2009,PE,Prince Edward Island,Île-du-Prince-Édouard,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",0,a,0,a
2009,2009,PE,Prince Edward Island,Île-du-Prince-Édouard,Reforestation levies,Droits de reboisement,0,a,0,a
2009,2009,PE,Prince Edward Island,Île-du-Prince-Édouard,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
2009,2009,PE,Prince Edward Island,Île-du-Prince-Édouard,Rent charges,Frais de location,0,a,0,a
2009,2009,PE,Prince Edward Island,Île-du-Prince-Édouard,Protection fees,Coût de protection du territoire,0,a,0,a
2009,2009,QC,Quebec,Québec,Stumpage charges,Droits de coupe,-47457000,a,-47457000,a
2009,2009,QC,Quebec,Québec,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",565000,a,565000,a
2009,2009,QC,Quebec,Québec,Sales and rentals,Ventes et locations,15000,a,15000,a
2009,2009,QC,Quebec,Québec,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",616000,a,616000,a
2009,2009,QC,Quebec,Québec,Reforestation levies,Droits de reboisement,0,a,0,a
2009,2009,QC,Quebec,Québec,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
2009,2009,QC,Quebec,Québec,Rent charges,Frais de location,0,a,0,a
2009,2009,QC,Quebec,Québec,Protection fees,Coût de protection du territoire,0,a,0,a
2009,2009,SK,Saskatchewan,Saskatchewan,Stumpage charges,Droits de coupe,1149863,a,1149863,a
2009,2009,SK,Saskatchewan,Saskatchewan,Rent charges,Frais de location,0,a,0,a
2009,2009,SK,Saskatchewan,Saskatchewan,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
2009,2009,SK,Saskatchewan,Saskatchewan,Reforestation levies,Droits de reboisement,3453616,a,3453616,a
2009,2009,SK,Saskatchewan,Saskatchewan,Sales and rentals,Ventes et locations,0,a,0,a
2009,2009,SK,Saskatchewan,Saskatchewan,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",27011,a,27011,a
2009,2009,SK,Saskatchewan,Saskatchewan,Protection fees,Coût de protection du territoire,0,a,0,a
2009,2009,SK,Saskatchewan,Saskatchewan,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",120513,a,120513,a
2009,2009,YT,Yukon,Yukon,Stumpage charges,Droits de coupe,6000,a,6000,a
2009,2009,YT,Yukon,Yukon,Rent charges,Frais de location,0,a,0,a
2009,2009,YT,Yukon,Yukon,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,a,0,a
2009,2009,YT,Yukon,Yukon,Sales and rentals,Ventes et locations,0,a,0,a
2009,2009,YT,Yukon,Yukon,Protection fees,Coût de protection du territoire,0,a,0,a
2009,2009,YT,Yukon,Yukon,Reforestation levies,Droits de reboisement,30000,a,30000,a
2009,2009,YT,Yukon,Yukon,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
2009,2009,YT,Yukon,Yukon,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",2000,a,2000,a
2010,2010,AB,Alberta,Alberta,Stumpage charges,Droits de coupe,20685000,a,20685000,a
2010,2010,AB,Alberta,Alberta,Rent charges,Frais de location,,n,,n
2010,2010,AB,Alberta,Alberta,Area/holding charges,Droits de location ou de jouissance,10206000,a,10206000,a
2010,2010,AB,Alberta,Alberta,Reforestation levies,Droits de reboisement,1932000,a,1932000,a
2010,2010,AB,Alberta,Alberta,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",16000,a,16000,a
2010,2010,AB,Alberta,Alberta,Sales and rentals,Ventes et locations,13000,a,13000,a
2010,2010,AB,Alberta,Alberta,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",299000,a,299000,a
2010,2010,AB,Alberta,Alberta,Protection fees,Coût de protection du territoire,,n,,n
2010,2010,BC,British Columbia,Colombie-Britannique,Stumpage charges,Droits de coupe,220109000,r,220109000,r
2010,2010,BC,British Columbia,Colombie-Britannique,Rent charges,Frais de location,18651000,r,18651000,r
2010,2010,BC,British Columbia,Colombie-Britannique,Area/holding charges,Droits de location ou de jouissance,,u,,u
2010,2010,BC,British Columbia,Colombie-Britannique,Reforestation levies,Droits de reboisement,,u,,u
2010,2010,BC,British Columbia,Colombie-Britannique,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",7976000,r,7976000,r
2010,2010,BC,British Columbia,Colombie-Britannique,Sales and rentals,Ventes et locations,,u,,u
2010,2010,BC,British Columbia,Colombie-Britannique,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",186038000,r,186038000,r
2010,2010,BC,British Columbia,Colombie-Britannique,Protection fees,Coût de protection du territoire,,u,,u
2010,2010,MB,Manitoba,Manitoba,Reforestation levies,Droits de reboisement,1283964,a,1283964,a
2010,2010,MB,Manitoba,Manitoba,Protection fees,Coût de protection du territoire,208364,a,208364,a
2010,2010,MB,Manitoba,Manitoba,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",27999,a,27999,a
2010,2010,MB,Manitoba,Manitoba,Sales and rentals,Ventes et locations,234896,a,234896,a
2010,2010,MB,Manitoba,Manitoba,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,a,0,a
2010,2010,MB,Manitoba,Manitoba,Rent charges,Frais de location,0,a,0,a
2010,2010,MB,Manitoba,Manitoba,Stumpage charges,Droits de coupe,2600398,a,2600398,a
2010,2010,MB,Manitoba,Manitoba,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
2010,2010,NB,New Brunswick,Nouveau-Brunswick,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",190700,a,190700,a
2010,2010,NB,New Brunswick,Nouveau-Brunswick,Sales and rentals,Ventes et locations,449700,a,449700,a
2010,2010,NB,New Brunswick,Nouveau-Brunswick,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",27200,a,27200,a
2010,2010,NB,New Brunswick,Nouveau-Brunswick,Protection fees,Coût de protection du territoire,18400,a,18400,a
2010,2010,NB,New Brunswick,Nouveau-Brunswick,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
2010,2010,NB,New Brunswick,Nouveau-Brunswick,Rent charges,Frais de location,302500,a,302500,a
2010,2010,NB,New Brunswick,Nouveau-Brunswick,Stumpage charges,Droits de coupe,36415100,a,36415100,a
2010,2010,NB,New Brunswick,Nouveau-Brunswick,Reforestation levies,Droits de reboisement,0,a,0,a
2010,2010,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Stumpage charges,Droits de coupe,1900000,e,1900000,e
2010,2010,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Rent charges,Frais de location,,u,,u
2010,2010,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Area/holding charges,Droits de location ou de jouissance,,u,,u
2010,2010,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Reforestation levies,Droits de reboisement,,u,,u
2010,2010,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",500000,e,500000,e
2010,2010,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Sales and rentals,Ventes et locations,,u,,u
2010,2010,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",,u,,u
2010,2010,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Protection fees,Coût de protection du territoire,,u,,u
2010,2010,NS,Nova Scotia,Nouvelle-Écosse,Stumpage charges,Droits de coupe,2984000,a,2984000,a
2010,2010,NS,Nova Scotia,Nouvelle-Écosse,Rent charges,Frais de location,0,a,0,a
2010,2010,NS,Nova Scotia,Nouvelle-Écosse,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
2010,2010,NS,Nova Scotia,Nouvelle-Écosse,Reforestation levies,Droits de reboisement,2607000,a,2607000,a
2010,2010,NS,Nova Scotia,Nouvelle-Écosse,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",0,a,0,a
2010,2010,NS,Nova Scotia,Nouvelle-Écosse,Sales and rentals,Ventes et locations,0,a,0,a
2010,2010,NS,Nova Scotia,Nouvelle-Écosse,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",2000,a,2000,a
2010,2010,NS,Nova Scotia,Nouvelle-Écosse,Protection fees,Coût de protection du territoire,0,a,0,a
2010,2010,NT,Northwest Territories,Territoires du Nord-Ouest,Protection fees,Coût de protection du territoire,0,a,0,a
2010,2010,NT,Northwest Territories,Territoires du Nord-Ouest,Reforestation levies,Droits de reboisement,26884,a,26884,a
2010,2010,NT,Northwest Territories,Territoires du Nord-Ouest,Sales and rentals,Ventes et locations,0,a,0,a
2010,2010,NT,Northwest Territories,Territoires du Nord-Ouest,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,a,0,a
2010,2010,NT,Northwest Territories,Territoires du Nord-Ouest,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",990,a,990,a
2010,2010,NT,Northwest Territories,Territoires du Nord-Ouest,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
2010,2010,NT,Northwest Territories,Territoires du Nord-Ouest,Rent charges,Frais de location,0,a,0,a
2010,2010,NT,Northwest Territories,Territoires du Nord-Ouest,Stumpage charges,Droits de coupe,26116,a,26116,a
2010,2010,ON,Ontario,Ontario,Reforestation levies,Droits de reboisement,46167577,a,46167577,a
2010,2010,ON,Ontario,Ontario,Protection fees,Coût de protection du territoire,0,a,0,a
2010,2010,ON,Ontario,Ontario,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",10469,a,10469,a
2010,2010,ON,Ontario,Ontario,Sales and rentals,Ventes et locations,0,a,0,a
2010,2010,ON,Ontario,Ontario,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,a,0,a
2010,2010,ON,Ontario,Ontario,Rent charges,Frais de location,0,a,0,a
2010,2010,ON,Ontario,Ontario,Stumpage charges,Droits de coupe,36205505,a,36205505,a
2010,2010,ON,Ontario,Ontario,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
2010,2010,PE,Prince Edward Island,Île-du-Prince-Édouard,Stumpage charges,Droits de coupe,37734,e,37734,e
2010,2010,PE,Prince Edward Island,Île-du-Prince-Édouard,Rent charges,Frais de location,0,a,0,a
2010,2010,PE,Prince Edward Island,Île-du-Prince-Édouard,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
2010,2010,PE,Prince Edward Island,Île-du-Prince-Édouard,Reforestation levies,Droits de reboisement,0,a,0,a
2010,2010,PE,Prince Edward Island,Île-du-Prince-Édouard,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",0,a,0,a
2010,2010,PE,Prince Edward Island,Île-du-Prince-Édouard,Sales and rentals,Ventes et locations,24985,e,24985,e
2010,2010,PE,Prince Edward Island,Île-du-Prince-Édouard,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,e,0,e
2010,2010,PE,Prince Edward Island,Île-du-Prince-Édouard,Protection fees,Coût de protection du territoire,0,a,0,a
2010,2010,QC,Quebec,Québec,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",547000,a,547000,a
2010,2010,QC,Quebec,Québec,Sales and rentals,Ventes et locations,44000,a,44000,a
2010,2010,QC,Quebec,Québec,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",610000,a,610000,a
2010,2010,QC,Quebec,Québec,Protection fees,Coût de protection du territoire,0,a,0,a
2010,2010,QC,Quebec,Québec,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
2010,2010,QC,Quebec,Québec,Rent charges,Frais de location,0,a,0,a
2010,2010,QC,Quebec,Québec,Stumpage charges,Droits de coupe,-36085000,a,-36085000,a
2010,2010,QC,Quebec,Québec,Reforestation levies,Droits de reboisement,0,a,0,a
2010,2010,SK,Saskatchewan,Saskatchewan,Reforestation levies,Droits de reboisement,4341665,a,4341665,a
2010,2010,SK,Saskatchewan,Saskatchewan,Protection fees,Coût de protection du territoire,0,a,0,a
2010,2010,SK,Saskatchewan,Saskatchewan,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",20155,a,20155,a
2010,2010,SK,Saskatchewan,Saskatchewan,Sales and rentals,Ventes et locations,0,a,0,a
2010,2010,SK,Saskatchewan,Saskatchewan,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",167797,a,167797,a
2010,2010,SK,Saskatchewan,Saskatchewan,Rent charges,Frais de location,0,a,0,a
2010,2010,SK,Saskatchewan,Saskatchewan,Stumpage charges,Droits de coupe,1291240,a,1291240,a
2010,2010,SK,Saskatchewan,Saskatchewan,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
2010,2010,YT,Yukon,Yukon,Stumpage charges,Droits de coupe,6000,a,6000,a
2010,2010,YT,Yukon,Yukon,Rent charges,Frais de location,0,a,0,a
2010,2010,YT,Yukon,Yukon,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
2010,2010,YT,Yukon,Yukon,Reforestation levies,Droits de reboisement,30000,a,30000,a
2010,2010,YT,Yukon,Yukon,Protection fees,Coût de protection du territoire,0,a,0,a
2010,2010,YT,Yukon,Yukon,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",2000,a,2000,a
2010,2010,YT,Yukon,Yukon,Sales and rentals,Ventes et locations,0,a,0,a
2010,2010,YT,Yukon,Yukon,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,a,0,a
2011,2011,AB,Alberta,Alberta,Stumpage charges,Droits de coupe,21468000,a,21468000,a
2011,2011,AB,Alberta,Alberta,Rent charges,Frais de location,,n,,n
2011,2011,AB,Alberta,Alberta,Area/holding charges,Droits de location ou de jouissance,8880000,a,8880000,a
2011,2011,AB,Alberta,Alberta,Reforestation levies,Droits de reboisement,1587000,a,1587000,a
2011,2011,AB,Alberta,Alberta,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",14000,a,14000,a
2011,2011,AB,Alberta,Alberta,Sales and rentals,Ventes et locations,10000,a,10000,a
2011,2011,AB,Alberta,Alberta,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",81000,a,81000,a
2011,2011,AB,Alberta,Alberta,Protection fees,Coût de protection du territoire,,n,,n
2011,2011,BC,British Columbia,Colombie-Britannique,Sales and rentals,Ventes et locations,,u,,u
2011,2011,BC,British Columbia,Colombie-Britannique,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",200637000,a,200637000,a
2011,2011,BC,British Columbia,Colombie-Britannique,Stumpage charges,Droits de coupe,237507000,a,237507000,a
2011,2011,BC,British Columbia,Colombie-Britannique,Rent charges,Frais de location,17278000,a,17278000,a
2011,2011,BC,British Columbia,Colombie-Britannique,Area/holding charges,Droits de location ou de jouissance,,u,,u
2011,2011,BC,British Columbia,Colombie-Britannique,Reforestation levies,Droits de reboisement,,u,,u
2011,2011,BC,British Columbia,Colombie-Britannique,Protection fees,Coût de protection du territoire,,u,,u
2011,2011,BC,British Columbia,Colombie-Britannique,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",10607000,a,10607000,a
